ts;id;resource;event
Sun Feb 27 02:47:23 CET 2022;1535;system;direct_to_line2
Sun Feb 27 02:47:25 CET 2022;1478;system;order_completed
Sun Feb 27 02:48:48 CET 2022;1483;agv;transport_to_cell1_buffer
Sun Feb 27 02:49:16 CET 2022;1462;cell2_buffer;enter_cell2
Sun Feb 27 02:49:16 CET 2022;1462;cell2;cell2_operation
Sun Feb 27 02:49:22 CET 2022;1460;system;order_completed
Sun Feb 27 02:50:43 CET 2022;1536;system;new_order
Sun Feb 27 02:50:43 CET 2022;1536;system;direct_to_line2
Sun Feb 27 02:52:11 CET 2022;1484;agv;transport_to_cell2_buffer
Sun Feb 27 02:53:45 CET 2022;1480;cell1_buffer;enter_cell1
Sun Feb 27 02:53:45 CET 2022;1480;cell1;cell1_operation
Sun Feb 27 02:53:51 CET 2022;1479;system;order_completed
Sun Feb 27 02:54:44 CET 2022;1463;cell2_buffer;enter_cell2
Sun Feb 27 02:54:44 CET 2022;1463;cell2;cell2_operation
Sun Feb 27 02:54:50 CET 2022;1462;system;order_completed
Sun Feb 27 02:54:52 CET 2022;1485;agv;transport_to_cell2_buffer
Sun Feb 27 02:55:55 CET 2022;1486;agv;transport_to_cell1_buffer
Sun Feb 27 02:56:14 CET 2022;1537;system;new_order
Sun Feb 27 02:56:14 CET 2022;1537;system;direct_to_line1
Sun Feb 27 02:57:03 CET 2022;1487;agv;transport_to_cell2_buffer
Sun Feb 27 02:59:25 CET 2022;1466;cell2_buffer;enter_cell2
Sun Feb 27 02:59:25 CET 2022;1466;cell2;cell2_operation
Sun Feb 27 02:59:31 CET 2022;1463;system;order_completed
Sun Feb 27 03:01:14 CET 2022;1488;agv;transport_to_cell2_buffer
Sun Feb 27 03:01:42 CET 2022;1480;system;order_completed
Sun Feb 27 03:06:09 CET 2022;1538;system;new_order
Sun Feb 27 03:06:09 CET 2022;1538;system;direct_to_line2
Sun Feb 27 03:07:23 CET 2022;1466;system;order_completed
Sun Feb 27 03:10:56 CET 2022;1482;cell1_buffer;enter_cell1
Sun Feb 27 03:10:56 CET 2022;1482;cell1;cell1_operation
Sun Feb 27 03:13:02 CET 2022;1539;system;new_order
Sun Feb 27 03:13:02 CET 2022;1539;system;direct_to_line1
Sun Feb 27 03:16:08 CET 2022;1483;cell1_buffer;enter_cell1
Sun Feb 27 03:16:08 CET 2022;1483;cell1;cell1_operation
Sun Feb 27 03:16:14 CET 2022;1482;system;order_completed
Sun Feb 27 03:17:14 CET 2022;1470;cell2_buffer;enter_cell2
Sun Feb 27 03:17:14 CET 2022;1470;cell2;cell2_operation
Sun Feb 27 03:17:14 CET 2022;1489;agv;transport_to_cell1_buffer
Sun Feb 27 03:19:21 CET 2022;1490;agv;transport_to_cell2_buffer
Sun Feb 27 03:20:56 CET 2022;1486;cell1_buffer;enter_cell1
Sun Feb 27 03:20:56 CET 2022;1486;cell1;cell1_operation
Sun Feb 27 03:21:02 CET 2022;1483;system;order_completed
Sun Feb 27 03:21:33 CET 2022;1540;system;new_order
Sun Feb 27 03:21:33 CET 2022;1540;system;direct_to_line2
Sun Feb 27 03:23:32 CET 2022;1541;system;new_order
Sun Feb 27 03:23:32 CET 2022;1541;system;direct_to_line1
Sun Feb 27 03:24:57 CET 2022;1471;cell2_buffer;enter_cell2
Sun Feb 27 03:24:57 CET 2022;1471;cell2;cell2_operation
Sun Feb 27 03:24:57 CET 2022;1491;agv;transport_to_cell1_buffer
Sun Feb 27 03:25:03 CET 2022;1470;system;order_completed
Sun Feb 27 03:25:47 CET 2022;1492;agv;transport_to_cell2_buffer
Sun Feb 27 03:26:10 CET 2022;1489;cell1_buffer;enter_cell1
Sun Feb 27 03:26:10 CET 2022;1489;cell1;cell1_operation
Sun Feb 27 03:26:16 CET 2022;1486;system;order_completed
Sun Feb 27 03:27:58 CET 2022;1542;system;new_order
Sun Feb 27 03:27:58 CET 2022;1542;system;direct_to_line2
Sun Feb 27 03:31:12 CET 2022;1543;system;new_order
Sun Feb 27 03:31:12 CET 2022;1543;system;direct_to_line1
Sun Feb 27 03:31:12 CET 2022;1491;cell1_buffer;enter_cell1
Sun Feb 27 03:31:12 CET 2022;1491;cell1;cell1_operation
Sun Feb 27 03:31:18 CET 2022;1489;system;order_completed
Sun Feb 27 03:31:59 CET 2022;1473;cell2_buffer;enter_cell2
Sun Feb 27 03:31:59 CET 2022;1473;cell2;cell2_operation
Sun Feb 27 03:31:59 CET 2022;1493;agv;transport_to_cell1_buffer
Sun Feb 27 03:32:05 CET 2022;1471;system;order_completed
Sun Feb 27 03:33:16 CET 2022;1494;agv;transport_to_cell2_buffer
Sun Feb 27 03:38:21 CET 2022;1493;cell1_buffer;enter_cell1
Sun Feb 27 03:38:21 CET 2022;1493;cell1;cell1_operation
Sun Feb 27 03:38:27 CET 2022;1491;system;order_completed
Sun Feb 27 03:38:36 CET 2022;1473;system;order_completed
Sun Feb 27 03:44:24 CET 2022;1544;system;new_order
Sun Feb 27 03:44:24 CET 2022;1544;system;direct_to_line1
Sun Feb 27 03:44:32 CET 2022;1545;system;new_order
Sun Feb 27 03:44:32 CET 2022;1545;system;direct_to_line2
Sun Feb 27 03:45:29 CET 2022;1493;system;order_completed
Sun Feb 27 03:48:20 CET 2022;1474;cell2_buffer;enter_cell2
Sun Feb 27 03:48:20 CET 2022;1474;cell2;cell2_operation
Sun Feb 27 03:48:20 CET 2022;1495;agv;transport_to_cell2_buffer
Sun Feb 27 03:49:25 CET 2022;1546;system;new_order
Sun Feb 27 03:49:25 CET 2022;1546;system;direct_to_line2
Sun Feb 27 03:53:38 CET 2022;1477;cell2_buffer;enter_cell2
Sun Feb 27 03:53:38 CET 2022;1477;cell2;cell2_operation
Sun Feb 27 03:53:38 CET 2022;1496;agv;transport_to_cell2_buffer
Sun Feb 27 03:53:44 CET 2022;1474;system;order_completed
Sun Feb 27 03:54:32 CET 2022;1547;system;new_order
Sun Feb 27 03:54:32 CET 2022;1547;system;direct_to_line1
Sun Feb 27 03:57:40 CET 2022;1548;system;new_order
Sun Feb 27 03:57:40 CET 2022;1548;system;direct_to_line1
Sun Feb 27 03:59:49 CET 2022;1481;cell2_buffer;enter_cell2
Sun Feb 27 03:59:49 CET 2022;1481;cell2;cell2_operation
Sun Feb 27 03:59:49 CET 2022;1497;agv;transport_to_cell1_buffer
Sun Feb 27 03:59:55 CET 2022;1477;system;order_completed
Sun Feb 27 04:00:17 CET 2022;1549;system;new_order
Sun Feb 27 04:00:17 CET 2022;1549;system;direct_to_line2
Sun Feb 27 04:02:05 CET 2022;1497;cell1_buffer;enter_cell1
Sun Feb 27 04:02:05 CET 2022;1498;agv;transport_to_cell1_buffer
Sun Feb 27 04:02:05 CET 2022;1497;cell1;cell1_operation
Sun Feb 27 04:02:30 CET 2022;1550;system;new_order
Sun Feb 27 04:02:30 CET 2022;1550;system;direct_to_line1
Sun Feb 27 04:02:31 CET 2022;1551;system;new_order
Sun Feb 27 04:02:31 CET 2022;1551;system;direct_to_line1
Sun Feb 27 04:03:33 CET 2022;1499;agv;transport_to_cell1_buffer
Sun Feb 27 04:05:52 CET 2022;1481;system;order_completed
Sun Feb 27 04:06:05 CET 2022;1500;agv;transport_to_cell2_buffer
Sun Feb 27 04:09:25 CET 2022;1498;cell1_buffer;enter_cell1
Sun Feb 27 04:09:25 CET 2022;1498;cell1;cell1_operation
Sun Feb 27 04:09:30 CET 2022;1497;system;order_completed
Sun Feb 27 04:09:53 CET 2022;1552;system;new_order
Sun Feb 27 04:09:53 CET 2022;1552;system;direct_to_line2
Sun Feb 27 04:12:26 CET 2022;1484;cell2_buffer;enter_cell2
Sun Feb 27 04:12:26 CET 2022;1484;cell2;cell2_operation
Sun Feb 27 04:12:26 CET 2022;1501;agv;transport_to_cell2_buffer
Sun Feb 27 04:12:35 CET 2022;1553;system;new_order
Sun Feb 27 04:12:35 CET 2022;1553;system;direct_to_line2
Sun Feb 27 04:13:26 CET 2022;1554;system;new_order
Sun Feb 27 04:13:26 CET 2022;1554;system;direct_to_line1
Sun Feb 27 04:15:38 CET 2022;1555;system;new_order
Sun Feb 27 04:15:38 CET 2022;1555;system;direct_to_line2
Sun Feb 27 04:16:48 CET 2022;1499;cell1_buffer;enter_cell1
Sun Feb 27 04:16:48 CET 2022;1499;cell1;cell1_operation
Sun Feb 27 04:16:54 CET 2022;1498;system;order_completed
Sun Feb 27 04:19:00 CET 2022;1485;cell2_buffer;enter_cell2
Sun Feb 27 04:19:00 CET 2022;1485;cell2;cell2_operation
Sun Feb 27 04:19:00 CET 2022;1502;agv;transport_to_cell1_buffer
Sun Feb 27 04:19:06 CET 2022;1484;system;order_completed
Sun Feb 27 04:21:06 CET 2022;1503;agv;transport_to_cell1_buffer
Sun Feb 27 04:21:06 CET 2022;1504;agv;transport_to_cell1_buffer
Sun Feb 27 04:21:12 CET 2022;1502;cell1_buffer;enter_cell1
Sun Feb 27 04:21:12 CET 2022;1502;cell1;cell1_operation
Sun Feb 27 04:21:18 CET 2022;1499;system;order_completed
Sun Feb 27 04:22:45 CET 2022;1505;agv;transport_to_cell2_buffer
Sun Feb 27 04:22:55 CET 2022;1556;system;new_order
Sun Feb 27 04:22:55 CET 2022;1556;system;direct_to_line1
Sun Feb 27 04:25:35 CET 2022;1487;cell2_buffer;enter_cell2
Sun Feb 27 04:25:35 CET 2022;1487;cell2;cell2_operation
Sun Feb 27 04:25:41 CET 2022;1485;system;order_completed
Sun Feb 27 04:26:40 CET 2022;1557;system;new_order
Sun Feb 27 04:26:40 CET 2022;1557;system;direct_to_line2
Sun Feb 27 04:26:43 CET 2022;1506;agv;transport_to_cell2_buffer
Sun Feb 27 04:29:06 CET 2022;1503;cell1_buffer;enter_cell1
Sun Feb 27 04:29:06 CET 2022;1503;cell1;cell1_operation
Sun Feb 27 04:29:12 CET 2022;1502;system;order_completed
Sun Feb 27 04:32:09 CET 2022;1488;cell2_buffer;enter_cell2
Sun Feb 27 04:32:09 CET 2022;1488;cell2;cell2_operation
Sun Feb 27 04:32:09 CET 2022;1507;agv;transport_to_cell2_buffer
Sun Feb 27 04:32:14 CET 2022;1487;system;order_completed
Sun Feb 27 04:35:49 CET 2022;1504;cell1_buffer;enter_cell1
Sun Feb 27 04:35:49 CET 2022;1504;cell1;cell1_operation
Sun Feb 27 04:35:55 CET 2022;1503;system;order_completed
Sun Feb 27 04:38:19 CET 2022;1558;system;new_order
Sun Feb 27 04:38:19 CET 2022;1558;system;direct_to_line1
Sun Feb 27 04:38:28 CET 2022;1488;system;order_completed
Sun Feb 27 04:42:15 CET 2022;1504;system;order_completed
Sun Feb 27 04:47:25 CET 2022;1490;cell2_buffer;enter_cell2
Sun Feb 27 04:47:25 CET 2022;1490;cell2;cell2_operation
Sun Feb 27 04:47:25 CET 2022;1508;agv;transport_to_cell1_buffer
Sun Feb 27 04:48:38 CET 2022;1559;system;new_order
Sun Feb 27 04:48:38 CET 2022;1559;system;direct_to_line2
Sun Feb 27 04:49:37 CET 2022;1508;cell1_buffer;enter_cell1
Sun Feb 27 04:49:37 CET 2022;1509;agv;transport_to_cell2_buffer
Sun Feb 27 04:49:37 CET 2022;1508;cell1;cell1_operation
Sun Feb 27 04:53:46 CET 2022;1492;cell2_buffer;enter_cell2
Sun Feb 27 04:53:46 CET 2022;1492;cell2;cell2_operation
Sun Feb 27 04:53:46 CET 2022;1510;agv;transport_to_cell1_buffer
Sun Feb 27 04:53:49 CET 2022;1508;system;order_completed
Sun Feb 27 04:53:51 CET 2022;1490;system;order_completed
Sun Feb 27 04:55:09 CET 2022;1510;cell1_buffer;enter_cell1
Sun Feb 27 04:55:09 CET 2022;1511;agv;transport_to_cell2_buffer
Sun Feb 27 04:55:09 CET 2022;1510;cell1;cell1_operation
Sun Feb 27 04:58:36 CET 2022;1560;system;new_order
Sun Feb 27 04:58:36 CET 2022;1560;system;direct_to_line2
Sun Feb 27 04:59:17 CET 2022;1494;cell2_buffer;enter_cell2
Sun Feb 27 04:59:17 CET 2022;1494;cell2;cell2_operation
Sun Feb 27 04:59:23 CET 2022;1492;system;order_completed
Sun Feb 27 04:59:58 CET 2022;1512;agv;transport_to_cell1_buffer
Sun Feb 27 05:01:28 CET 2022;1513;agv;transport_to_cell2_buffer
Sun Feb 27 05:02:09 CET 2022;1512;cell1_buffer;enter_cell1
Sun Feb 27 05:02:09 CET 2022;1512;cell1;cell1_operation
Sun Feb 27 05:02:15 CET 2022;1510;system;order_completed
Sun Feb 27 05:04:31 CET 2022;1495;cell2_buffer;enter_cell2
Sun Feb 27 05:04:31 CET 2022;1495;cell2;cell2_operation
Sun Feb 27 05:04:31 CET 2022;1514;agv;transport_to_cell2_buffer
Sun Feb 27 05:04:37 CET 2022;1494;system;order_completed
Sun Feb 27 05:08:31 CET 2022;1561;system;new_order
Sun Feb 27 05:08:31 CET 2022;1561;system;direct_to_line2
Sun Feb 27 05:08:41 CET 2022;1512;system;order_completed
Sun Feb 27 05:09:37 CET 2022;1495;system;order_completed
Sun Feb 27 05:11:40 CET 2022;1562;system;new_order
Sun Feb 27 05:11:40 CET 2022;1562;system;direct_to_line2
Sun Feb 27 05:12:49 CET 2022;1563;system;new_order
Sun Feb 27 05:12:49 CET 2022;1563;system;direct_to_line1
Sun Feb 27 05:13:15 CET 2022;1564;system;new_order
Sun Feb 27 05:13:15 CET 2022;1564;system;direct_to_line2
Sun Feb 27 05:14:49 CET 2022;1565;system;new_order
Sun Feb 27 05:14:49 CET 2022;1565;system;direct_to_line1
Sun Feb 27 05:18:48 CET 2022;1496;cell2_buffer;enter_cell2
Sun Feb 27 05:18:48 CET 2022;1496;cell2;cell2_operation
Sun Feb 27 05:19:28 CET 2022;1566;system;new_order
Sun Feb 27 05:19:28 CET 2022;1566;system;direct_to_line1
Sun Feb 27 05:21:51 CET 2022;1567;system;new_order
Sun Feb 27 05:21:51 CET 2022;1567;system;direct_to_line1
Sun Feb 27 05:24:34 CET 2022;1568;system;new_order
Sun Feb 27 05:24:34 CET 2022;1568;system;direct_to_line1
Sun Feb 27 05:25:50 CET 2022;1500;cell2_buffer;enter_cell2
Sun Feb 27 05:25:50 CET 2022;1500;cell2;cell2_operation
Sun Feb 27 05:25:56 CET 2022;1496;system;order_completed
Sun Feb 27 05:27:26 CET 2022;1569;system;new_order
Sun Feb 27 05:27:26 CET 2022;1569;system;direct_to_line2
Sun Feb 27 05:28:13 CET 2022;1570;system;new_order
Sun Feb 27 05:28:13 CET 2022;1570;system;direct_to_line1
Sun Feb 27 05:28:35 CET 2022;1515;agv;transport_to_cell1_buffer
Sun Feb 27 05:28:57 CET 2022;1515;cell1_buffer;enter_cell1
Sun Feb 27 05:28:57 CET 2022;1516;agv;transport_to_cell1_buffer
Sun Feb 27 05:28:57 CET 2022;1515;cell1;cell1_operation
Sun Feb 27 05:31:03 CET 2022;1517;agv;transport_to_cell2_buffer
Sun Feb 27 05:32:25 CET 2022;1501;cell2_buffer;enter_cell2
Sun Feb 27 05:32:25 CET 2022;1501;cell2;cell2_operation
Sun Feb 27 05:32:31 CET 2022;1500;system;order_completed
Sun Feb 27 05:33:36 CET 2022;1518;agv;transport_to_cell1_buffer
Sun Feb 27 05:33:54 CET 2022;1516;cell1_buffer;enter_cell1
Sun Feb 27 05:33:54 CET 2022;1516;cell1;cell1_operation
Sun Feb 27 05:34:00 CET 2022;1515;system;order_completed
Sun Feb 27 05:35:09 CET 2022;1519;agv;transport_to_cell2_buffer
Sun Feb 27 05:35:28 CET 2022;1571;system;new_order
Sun Feb 27 05:35:28 CET 2022;1571;system;direct_to_line1
Sun Feb 27 05:37:08 CET 2022;1520;agv;transport_to_cell2_buffer
Sun Feb 27 05:37:42 CET 2022;1505;cell2_buffer;enter_cell2
Sun Feb 27 05:37:42 CET 2022;1505;cell2;cell2_operation
Sun Feb 27 05:37:48 CET 2022;1501;system;order_completed
Sun Feb 27 05:40:02 CET 2022;1521;agv;transport_to_cell2_buffer
Sun Feb 27 05:40:11 CET 2022;1518;cell1_buffer;enter_cell1
Sun Feb 27 05:40:11 CET 2022;1518;cell1;cell1_operation
Sun Feb 27 05:40:17 CET 2022;1516;system;order_completed
Sun Feb 27 05:40:38 CET 2022;1572;system;new_order
Sun Feb 27 05:40:38 CET 2022;1572;system;direct_to_line2
Sun Feb 27 05:40:53 CET 2022;1573;system;new_order
Sun Feb 27 05:40:53 CET 2022;1573;system;direct_to_line2
Sun Feb 27 05:43:54 CET 2022;1505;system;order_completed
Sun Feb 27 05:46:03 CET 2022;1574;system;new_order
Sun Feb 27 05:46:03 CET 2022;1574;system;direct_to_line1
Sun Feb 27 05:46:26 CET 2022;1575;system;new_order
Sun Feb 27 05:46:26 CET 2022;1575;system;direct_to_line1
Sun Feb 27 05:46:49 CET 2022;1518;system;order_completed
Sun Feb 27 05:49:48 CET 2022;1576;system;new_order
Sun Feb 27 05:49:48 CET 2022;1576;system;direct_to_line1
Sun Feb 27 05:52:25 CET 2022;1506;cell2_buffer;enter_cell2
Sun Feb 27 05:52:25 CET 2022;1506;cell2;cell2_operation
Sun Feb 27 05:52:25 CET 2022;1522;agv;transport_to_cell1_buffer
Sun Feb 27 05:55:05 CET 2022;1522;cell1_buffer;enter_cell1
Sun Feb 27 05:55:05 CET 2022;1523;agv;transport_to_cell1_buffer
Sun Feb 27 05:55:05 CET 2022;1522;cell1;cell1_operation
Sun Feb 27 05:58:58 CET 2022;1507;cell2_buffer;enter_cell2
Sun Feb 27 05:58:58 CET 2022;1507;cell2;cell2_operation
Sun Feb 27 05:59:04 CET 2022;1506;system;order_completed
Sun Feb 27 05:59:10 CET 2022;1522;system;order_completed
Sun Feb 27 05:59:31 CET 2022;1523;cell1_buffer;enter_cell1
Sun Feb 27 05:59:31 CET 2022;1524;agv;transport_to_cell1_buffer
Sun Feb 27 05:59:31 CET 2022;1523;cell1;cell1_operation
Sun Feb 27 06:01:55 CET 2022;1577;system;new_order
Sun Feb 27 06:01:55 CET 2022;1577;system;direct_to_line1
Sun Feb 27 06:02:28 CET 2022;1525;agv;transport_to_cell2_buffer
Sun Feb 27 06:04:43 CET 2022;1509;cell2_buffer;enter_cell2
Sun Feb 27 06:04:43 CET 2022;1509;cell2;cell2_operation
Sun Feb 27 06:04:49 CET 2022;1507;system;order_completed
Sun Feb 27 06:05:08 CET 2022;1523;system;order_completed
Sun Feb 27 06:05:41 CET 2022;1578;system;new_order
Sun Feb 27 06:05:41 CET 2022;1578;system;direct_to_line1
Sun Feb 27 06:07:04 CET 2022;1579;system;new_order
Sun Feb 27 06:07:04 CET 2022;1579;system;direct_to_line1
Sun Feb 27 06:07:37 CET 2022;1526;agv;transport_to_cell2_buffer
Sun Feb 27 06:10:37 CET 2022;1527;agv;transport_to_cell2_buffer
Sun Feb 27 06:11:38 CET 2022;1509;system;order_completed
Sun Feb 27 06:15:18 CET 2022;1524;cell1_buffer;enter_cell1
Sun Feb 27 06:15:18 CET 2022;1524;cell1;cell1_operation
Sun Feb 27 06:19:35 CET 2022;1524;system;order_completed
Sun Feb 27 06:21:11 CET 2022;1580;system;new_order
Sun Feb 27 06:21:11 CET 2022;1580;system;direct_to_line2
Sun Feb 27 06:21:20 CET 2022;1511;cell2_buffer;enter_cell2
Sun Feb 27 06:21:20 CET 2022;1511;cell2;cell2_operation
Sun Feb 27 06:21:20 CET 2022;1528;agv;transport_to_cell1_buffer
Sun Feb 27 06:21:41 CET 2022;1528;cell1_buffer;enter_cell1
Sun Feb 27 06:21:41 CET 2022;1529;agv;transport_to_cell1_buffer
Sun Feb 27 06:21:41 CET 2022;1528;cell1;cell1_operation
Sun Feb 27 06:23:54 CET 2022;1530;agv;transport_to_cell1_buffer
Sun Feb 27 06:24:00 CET 2022;1581;system;new_order
Sun Feb 27 06:24:00 CET 2022;1581;system;direct_to_line2
Sun Feb 27 06:24:11 CET 2022;1582;system;new_order
Sun Feb 27 06:24:11 CET 2022;1582;system;direct_to_line2
Sun Feb 27 06:24:46 CET 2022;1531;agv;transport_to_cell1_buffer
